id,datetime,neighborhood,rent,br,ba,sqft,housingType,laundry,parking,cats,dogs,furnished,title,description,link
386,2021-05-30 06:34:00,Kendall,1750,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 Beautiful 2 Beds and 2 Baths Con AVAILABLE NOW KENDALL:,"57KENDALL: 2/2Beautiful 2 Beds and 2 Baths Condo located in the Parc Vista Community in the desirable Kendall Area. Spacious bedrooms with good size walk-in closet in Master Bedroom . This Condo includes Washer & Dryer inside the Unit, covered Balcony with storage. Located on the Second Floor. Water included in Rent. One parking assigned and parking for visitors. The community offers multiple amenities such as pools, tennis courts, gym, volleyball, clubhouse, security guard and more. Walking distance to Public Transportation and Kendall Drive. Very Close to Turnpike, Restaurants and Miami-Dade Community College.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-beautiful-beds-and-baths-con/7327936650.html
387,2021-05-30 06:29:00,Miami,1100,2,1.0,650.0,apartment,laundry in bldg,off-street parking,yes,yes,no,GREAT 2/1 GROUND FLOOR UNIT IN A QUIET BUILDING WITH HOUSE FEEL,GREAT 2/1 GROUND FLOOR UNIT IN A QUIET BUILDING WITH HOUSE FEEL LARGE WOOD OPEN KITCHEN 2 BEDROOMS WITH WALL TO WALL CLOSETS & BATH WITH TUB WATERSHARED LAUNDRYPRIVATE PARKING + PLENTY OF FREE GUEST PARKING AS WELLUNIT IS MOVE IN READY    ,https://miami.craigslist.org/mdc/apa/d/miami-great-1-ground-floor-unit-in/7318944447.html
388,2021-05-30 06:29:00,Miami,1350,0,1.0,,apartment,w/d in unit,off-street parking,yes,yes,yes,BEAUTIFUL STUDIO APARTMENT IN DOWNTOWN MIAMI,"BEAUTIFUL STUDIO APARTMENT IN DOWNTOWN MIAMI, MINUTES FROM BRICKELL, CLOSE TO I-95 AND MAJOR INTERSECTIONS, WASHER & DRYER IN UNIT.    ",https://miami.craigslist.org/mdc/apa/d/hallandale-beautiful-studio-apartment/7317009420.html
389,2021-05-30 06:27:00,Coral Gables,3342,2,2.0,1245.0,apartment,w/d in unit,attached garage,yes,yes,no,"Boutique Building, Conference Room with Smart TV, Fitness Center","IN-PERSON TOURS AVAILABLE We are now welcoming in-person, virtual and self-guided tours by appointment only. Please contact us today to schedule your appointment.  show contact info.Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-W/D in Apartment-Pet Friendly-Conference Room with Smart TV-Surrounded by entertainment, fine dining and elegant shopping-Pool and Mall Views-Heated Pool-Club room with Billiard table and Coffee bar-Quartz Countertops in Bathrooms with Waterfall Faucets-Boutique Building-Separate Dining Room-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Fitness CenterCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-boutique-building/7318691687.html
390,2021-05-30 06:14:00,Fontainebleau,1600,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 Impressive lake and pool views from FONTAINEBLEU: HOT DEAL ON THIS U,"06FONTAINEBLEU: 2/2Impressive lake and pool views from this Fontainebleau unit in Fernwoods Condo. Featuring 2 bedrooms, 2 baths, freshly painted, tiled throughout, large balcony and great community amenities. Excellent location! Close to major expressways, Dolphin and International Mall, Miami International Airport, fine dining and great schools. This property is a must see.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-impressive-lake-and-pool-views-from/7326766280.html
391,2021-05-30 06:14:00,Kendall,1600,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 Spacious ground floor 2 bedroom 2<S HAMMOCKS: AMAZING UNIT,"36HAMMOCKS: 2/2Spacious ground floor 2 bedroom 2 bathroom unit with a patio at the Seasons Villas Condominium. This unit is tiled throughout and has a washer & dryer for added convenience. The community features a swimming pool, exercise room, play ground, clubhouse & more.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-spacious-ground-floor-bedroom-2s/7325613868.html
392,2021-05-30 06:14:00,Kendall,1550,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 YOU WILL LOVE IT!! FIRST FLOOR B HAMMOCKS: MAGNIFICENT UNIT,"21HAMMOCKS: 2/2YOU WILL LOVE IT!! FIRST FLOOR BIG SPLIT PLAN 1053 SQ 2/2 UNIT WITH TILE THRU AND WALKING CLOSETS , GRANIT KITCHEN , WAHER AND DRYER,AMENITIES ARE CLUB HOUSE, POOL, GYM, RAQUET BALL, CHILDREN PALY GROUND, LAKE AND IN A GREAT LOCATION. ENJOY THE HAMMOCK AMENITTIES, WALK TO SHOPPING, NEAR MAJOR HIGHWAYS, MIAMI DADE COMMUNITY COLLEGE. RENT IT TODAY!!!!Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-you-will-love-it-first-floor-hammocks/7325622863.html
393,2021-05-30 05:07:00,Coral Gables,3230,2,2.0,1180.0,apartment,w/d in unit,attached garage,yes,yes,no,"Pool and Mall Views, Pet Friendly, Separate Dining Room","IN-PERSON TOURS AVAILABLE We are now welcoming in-person, virtual and self-guided tours by appointment only. Please contact us today to schedule your appointment.  show contact info.Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-Heated Pool-Quartz Countertops in Bathrooms with Waterfall Faucets-Boutique Building-Pet Friendly-Separate Dining Room-Club room with Billiard table and Coffee bar-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Pool and Mall Views-Fitness Center-W/D in Apartment-Surrounded by entertainment, fine dining and elegant shopping-Conference Room with Smart TVCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-pool-and-mall-views-pet/7323904760.html
394,2021-05-30 04:25:00,Coral Gables,3026,2,2.0,1180.0,apartment,w/d in unit,attached garage,yes,yes,no,"Heated Pool, Separate Dining Room, Boutique Building","Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-Conference Room with Smart TV-Quartz Countertops in Bathrooms with Waterfall Faucets-Fitness Center-W/D in Apartment-Club room with Billiard table and Coffee bar-Heated Pool-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Boutique Building-Separate Dining Room-Surrounded by entertainment, fine dining and elegant shopping-Pet Friendly-Pool and Mall ViewsCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-heated-pool-separate/7316432189.html
395,2021-05-30 03:00:00,Coral Gables,3226,2,2.0,1180.0,apartment,w/d in unit,attached garage,yes,yes,no,"Pet Friendly, Heated Pool, Conference Room with Smart TV","IN-PERSON TOURS AVAILABLE We are now welcoming in-person, virtual and self-guided tours by appointment only. Please contact us today to schedule your appointment.  show contact info.Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-Pool and Mall Views-W/D in Apartment-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Boutique Building-Fitness Center-Heated Pool-Club room with Billiard table and Coffee bar-Pet Friendly-Conference Room with Smart TV-Surrounded by entertainment, fine dining and elegant shopping-Quartz Countertops in Bathrooms with Waterfall Faucets-Separate Dining RoomCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-pet-friendly-heated-pool/7318479128.html
396,2021-05-30 02:25:00,Coral Gables,3793,2,2.0,1310.0,apartment,w/d in unit,attached garage,yes,yes,no,"Conference Room with Smart TV, Boutique Building, Pet Friendly","IN-PERSON TOURS AVAILABLE We are now welcoming in-person, virtual and self-guided tours by appointment only. Please contact us today to schedule your appointment.  show contact info.Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-Fitness Center-Pet Friendly-Pool and Mall Views-Quartz Countertops in Bathrooms with Waterfall Faucets-W/D in Apartment-Boutique Building-Separate Dining Room-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Club room with Billiard table and Coffee bar-Conference Room with Smart TV-Surrounded by entertainment, fine dining and elegant shopping-Heated PoolCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-conference-room-with-smart/7326924349.html
397,2021-05-30 01:11:00,South Beach,1500,0,1.5,420.0,apartment,laundry in bldg,attached garage,yes,yes,no,1446 OCEAN DRIVE 🟥  STUDIO VERY VERY NICE,"STUDIO furnished1446 Ocean Dr, Rent, - LOCATION, LOCATION, LOCATION.I can't reply with the email via Craigslist. Send me your phone or call me  show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-1446-ocean-drive-studio/7326814644.html
398,2021-05-30 01:11:00,South Beach,2000,1,1.5,580.0,apartment,laundry in bldg,carport,yes,yes,yes,❤️ ONE BEDROOM JR OCEAN-FRONT in Decoplage - Lincoln Rd.,"❤️ ONE BEDROOM JR OCEAN-FRONT in Decoplage - Lincoln Rd.Bright, made magical by the balcony that opens from the view of the ocean, spectacular.The apartment is equipped with: Refrigerator without water delivery + Freezer, Microwave, Electric Cook Top with 4 hotplates, Dishwasher, Internet with wireless coneection, LED with cable TV, Central Air Conditioning, menrte Washing machines and dryers are located on each floor, for use of the residents.IMPORTANT: THE APARTAMENT HAS VALET PARKING !I can't reply with the email via Craigslist. Send me your phone or call me  show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-one-bedroom-jr-ocean-front/7317399129.html
399,2021-05-30 01:09:00,Miami,2500,2,2.0,1433.0,apartment,w/d in unit,attached garage,yes,yes,yes,Enjoy the fresh air in smoke-free 2BR apartments!!,"Your exciting chance to enjoy the best of living in Miami, FL. Based comfortably on NW 6th St in Miami, our residents have easy access to enjoyable attractions within a few miles. We have been highly rated in the city for active residents who're always on the go.    ",https://miami.craigslist.org/mdc/apa/d/miami-enjoy-the-fresh-air-in-smoke-free/7326239385.html
400,2021-05-30 00:53:00,Coral Gables,2311,1,1.0,858.0,apartment,w/d in unit,attached garage,yes,yes,no,"Conference Room with Smart TV, Pool and Mall Views, W/D in Apartment","IN-PERSON TOURS AVAILABLE We are now welcoming in-person, virtual and self-guided tours by appointment only. Please contact us today to schedule your appointment.  show contact info.Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-Pet Friendly-Boutique Building-Separate Dining Room-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Conference Room with Smart TV-Pool and Mall Views-Heated Pool-Fitness Center-Quartz Countertops in Bathrooms with Waterfall Faucets-Club room with Billiard table and Coffee bar-W/D in Apartment-Surrounded by entertainment, fine dining and elegant shoppingCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-conference-room-with-smart/7320291105.html
